Gene name,Gene stable ID
RNA5SP518,ENSG00000251766
RNA5SP519,ENSG00000252289
DUX4L31,ENSG00000231411
PCMTD1P1,ENSG00000226061
CDC27P2,ENSG00000237447
,ENSG00000225840
RNA5-8SP6,ENSG00000251705
DLGAP5P1,ENSG00000237195
TTTY23B,ENSG00000250204
TSPY2,ENSG00000168757
FAM197Y9,ENSG00000290448
FAM197Y9,ENSG00000234830
,ENSG00000275352
TSPY19P,ENSG00000234583
,ENSG00000235094
LINC00280,ENSG00000229643
,ENSG00000235895
TSPY17P,ENSG00000232620
,ENSG00000293672
,ENSG00000290954
,ENSG00000294545
RBMY2FP,ENSG00000290336
,ENSG00000294758
,ENSG00000290348
,ENSG00000293305
,ENSG00000295056
TTTY23,ENSG00000239225
,ENSG00000295232
FAM224B,ENSG00000230663
LEUTX,ENSG00000280774
,ENSG00000295335
,ENSG00000295422
TTTY2B,ENSG00000212856
,ENSG00000281677
DYRK1B,ENSG00000281320
TTTY1B,ENSG00000129816
TTTY7,ENSG00000147753
TTTY8B,ENSG00000185700
,ENSG00000291034
,ENSG00000290435
,ENSG00000290369
,ENSG00000297760
,ENSG00000297994
,ENSG00000229308
TTTY10,ENSG00000229236
TTTY16,ENSG00000290323
MIR6719,ENSG00000281403
TTTY12,ENSG00000237048
FBL,ENSG00000280548
,ENSG00000298447
TTTY2,ENSG00000212855
TTTY7B,ENSG00000147761
ZFY-AS1,ENSG00000233070
,ENSG00000293280
,ENSG00000299625
,ENSG00000299745
,ENSG00000288049
,ENSG00000299844
,ENSG00000290853
TTTY6,ENSG00000131538
,ENSG00000300212
,ENSG00000300312
,ENSG00000300595
TTTY17C,ENSG00000223641
TTTY6B,ENSG00000131548
SEPTIN14P23,ENSG00000228786
,ENSG00000236951
FAM224A,ENSG00000233522
PRR13P5,ENSG00000280932
PSMC4,ENSG00000281221
,ENSG00000301107
,ENSG00000301122
,ENSG00000302211
,ENSG00000290344
TXLNGY,ENSG00000291033
ZNF546,ENSG00000281526
,ENSG00000281233
ZNF780B,ENSG00000281601
,ENSG00000303338
,ENSG00000303345
,ENSG00000277930
FAM41AY2,ENSG00000290726
,ENSG00000291032
,ENSG00000281009
ZNF780A,ENSG00000280568
,ENSG00000235059
LINC00278,ENSG00000231535
,ENSG00000304558
TTTY1,ENSG00000129845
,ENSG00000286050
TTTY11,ENSG00000290381
,ENSG00000251510
,ENSG00000286187
,ENSG00000280797
,ENSG00000305394
FCGBP,ENSG00000281123
,ENSG00000293249
,ENSG00000305658
,ENSG00000289707
,ENSG00000306111
,ENSG00000306715
,ENSG00000286009
,ENSG00000308317
,ENSG00000286201
,ENSG00000309341
BCORP1,ENSG00000291031
,ENSG00000286247
LINC00279,ENSG00000286217
TTTY18,ENSG00000233699
,ENSG00000309700
,ENSG00000309903
TTTY8,ENSG00000183385
,ENSG00000310485
PRKY,ENSG00000293442
,ENSG00000283272
,ENSG00000283276
HSFY7P,ENSG00000228571
,ENSG00000300637
RBMY2AP,ENSG00000226092
,ENSG00000295847
STSP1,ENSG00000227166
,ENSG00000295583
RBMY2JP,ENSG00000227204
,ENSG00000299821
HSFY5P,ENSG00000232475
,ENSG00000310035
XGY1,ENSG00000227447
,ENSG00000296286
RBMY2WP,ENSG00000230727
,ENSG00000306918
USP9YP28,ENSG00000224151
TTTY14,ENSG00000176728
,ENSG00000275578
PRYP1,ENSG00000224166
,ENSG00000298004
OFD1P1Y,ENSG00000226011
,ENSG00000300757
PRYP2,ENSG00000231311
,ENSG00000310304
USP9YP14,ENSG00000227494
,ENSG00000307031
RNASEH2CP1,ENSG00000237659
XGY2,ENSG00000290840
PPP1R12BP2,ENSG00000205936
REREP1Y,ENSG00000225189
,ENSG00000305624
,ENSG00000230073
GPR143YP,ENSG00000232583
,ENSG00000309393
OFD1P15Y,ENSG00000234888
REREP2Y,ENSG00000235014
PPP1R12BP1,ENSG00000229238
,ENSG00000299596
ANKRD36P1,ENSG00000188399
,ENSG00000294742
,ENSG00000277146
OFD1P2Y,ENSG00000226611
FRG2,ENSG00000285063
,ENSG00000297434
FRG1,ENSG00000283153
OFD1P5Y,ENSG00000240438
TTTY9B,ENSG00000131007
RBMY2TP,ENSG00000237269
,ENSG00000288057
OFD1P10Y,ENSG00000225466
,ENSG00000235981
,ENSG00000299288
GOLGA6L11P,ENSG00000223698
,ENSG00000297966
MLLT10P2,ENSG00000283508
,ENSG00000283127
TUBB7P,ENSG00000283593
RNA5SP174,ENSG00000283700
RNA5SP175,ENSG00000283581
DUX4L9,ENSG00000283181
RARRES2P4,ENSG00000283449
DNM1P24,ENSG00000242854
,ENSG00000284383
CSPG4P2Y,ENSG00000244231
,ENSG00000284496
CSPG4P3Y,ENSG00000172342
,ENSG00000284071
,ENSG00000284262
,ENSG00000296017
,ENSG00000283767
,ENSG00000284210
SEPTIN14P22,ENSG00000248792
,ENSG00000293927
,ENSG00000283884
,ENSG00000284380
,ENSG00000310249
,ENSG00000283955
,ENSG00000284025
CSPG4P4Y,ENSG00000172294
,ENSG00000283878
CSPG4P1Y,ENSG00000240450
,ENSG00000284181
DNM1P48,ENSG00000239304
GOLGA6L16P,ENSG00000197092
,ENSG00000283820
,ENSG00000307363
RPL23AP84,ENSG00000283660
,ENSG00000292263
DUX4L8,ENSG00000283363
DUX4,ENSG00000283949
,ENSG00000235583
,ENSG00000304207
TPTE2P4,ENSG00000215506
RBMY1A3P,ENSG00000197038
,ENSG00000299768
TSPY7P,ENSG00000188656
,ENSG00000301844
TSPY6P,ENSG00000270073
,ENSG00000293749
TSPY15P,ENSG00000236786
,ENSG00000308528
RBMY3AP,ENSG00000231436
,ENSG00000309329
RBMY2NP,ENSG00000229208
,ENSG00000310196
TSPY13P,ENSG00000187657
,ENSG00000309435
TSPY11P,ENSG00000238235
,ENSG00000296934
RBMY2GP,ENSG00000223744
,ENSG00000295986
LINC02688,ENSG00000291364
MUC5AC,ENSG00000291363
MUC2,ENSG00000293532
ZSWIM4,ENSG00000288360
,ENSG00000288519
RN7SL619P,ENSG00000288240
MIR23AHG,ENSG00000288498
MIR24-2,ENSG00000288126
MIR27A,ENSG00000288183
MIR23A,ENSG00000288462
NANOS3,ENSG00000288505
MIR181C,ENSG00000288397
MIR181D,ENSG00000288329
BRME1,ENSG00000288152
CC2D1A,ENSG00000288293
PODNL1,ENSG00000288195
DCAF15,ENSG00000288453
RFX1,ENSG00000288283
,ENSG00000288351
RLN3,ENSG00000288474
,ENSG00000288441
IL27RA,ENSG00000288185
PALM3,ENSG00000288318
EEF1DP1,ENSG00000288278
MISP3,ENSG00000288191
MIR1199,ENSG00000288366
C19orf67,ENSG00000288239
PRKACA,ENSG00000288516
,ENSG00000288496
ASF1B,ENSG00000288210
ADGRL1-AS1,ENSG00000288348
ADGRL1,ENSG00000288324
RN7SL231P,ENSG00000288289
,ENSG00000288425
,ENSG00000288433
SAMD1,ENSG00000288488
OBP2B,ENSG00000280584
LCN1P1,ENSG00000280820
Y_RNA,ENSG00000280632
LCN1P2,ENSG00000281430
SURF6,ENSG00000281309
CNTNAP3C,ENSG00000291365
Y_RNA,ENSG00000281393
RN7SL462P,ENSG00000291366
MED22,ENSG00000281022
RPL21P81,ENSG00000281699
RPL7A,ENSG00000280858
SNORD24,ENSG00000280889
,ENSG00000280864
SNORD36B,ENSG00000281243
RNU1-62P,ENSG00000281822
SNORD36A,ENSG00000281907
MTCO3P47,ENSG00000280505
,ENSG00000283984
SNORD36C,ENSG00000281541
SURF1,ENSG00000280627
RNA5SP136,ENSG00000280775
RYBP,ENSG00000281766
SURF2,ENSG00000281024
SURF4,ENSG00000280951
MIPEP,ENSG00000027001
STKLD1,ENSG00000281245
LSP1P1,ENSG00000269099
ZNF962P,ENSG00000215604
,ENSG00000283579
RPL17P51,ENSG00000271429
HSPD1P9,ENSG00000228036
C1QTNF9-AS1,ENSG00000240868
MTCO3P2,ENSG00000232102
,ENSG00000288542
,ENSG00000274351
,ENSG00000273167
RPS20P32,ENSG00000218198
FABP3P2,ENSG00000233259
REXO4,ENSG00000280706
MTUS2-AS1,ENSG00000179141
KPNA3,ENSG00000102753
,ENSG00000288522
HMX1,ENSG00000288204
,ENSG00000288247
,ENSG00000276958
,ENSG00000278477
CRYL1,ENSG00000165475
ADAMTS13,ENSG00000281244
LINC00562,ENSG00000260388
RPS21P8,ENSG00000223782
,ENSG00000275202
CAB39L,ENSG00000102547
,ENSG00000286779
CHCHD2P11,ENSG00000270809
TIMM9P3,ENSG00000232786
LINC00457,ENSG00000225179
RAD17P2,ENSG00000223724
DNAJC15,ENSG00000120675
GPR12,ENSG00000132975
MTUS2-AS2,ENSG00000236758
,ENSG00000279025
ZNF646P1,ENSG00000274316
RPP40P2,ENSG00000271190
GAMTP2,ENSG00000231910
WASF3,ENSG00000132970
,ENSG00000232986
POSTN,ENSG00000133110
Y_RNA,ENSG00000291371
RNU6-409P,ENSG00000291372
ACR,ENSG00000291368
,ENSG00000291369
SNRPA1P2,ENSG00000291370
SHANK3,ENSG00000292254
CACFD1,ENSG00000280479
SLC2A6,ENSG00000281165
GNG5P5,ENSG00000234590
FNDC3A,ENSG00000102531
ABO,ENSG00000281879
,ENSG00000286709
FHP1,ENSG00000234213
,ENSG00000274549
FREM2-AS1,ENSG00000225350
LHFPL6,ENSG00000183722
POLR3KP1,ENSG00000232647
,ENSG00000279325
SLC25A5P4,ENSG00000234421
,ENSG00000277040
SPATA13-AS1,ENSG00000227213
PRR20FP,ENSG00000271140
GCGR,ENSG00000288269
,ENSG00000285935
DNAJA1P1,ENSG00000223717
ELL2P3,ENSG00000234765
AKAP11,ENSG00000023516
MZT1,ENSG00000204899
,ENSG00000286057
,ENSG00000286146
CYCSP41,ENSG00000278678
,ENSG00000279647
,ENSG00000276841
LINC00374,ENSG00000232954
PROSER1,ENSG00000120685
,ENSG00000280372
OR4K11P,ENSG00000179381
,ENSG00000286148
,ENSG00000279477
,ENSG00000279303
,ENSG00000280614
CTBP2P10,ENSG00000280330
RBPMSLP,ENSG00000234159
SREK1IP1P1,ENSG00000229336
MIR548XHG,ENSG00000224141
MCRIP1,ENSG00000288213
FDPSP6,ENSG00000233676
,ENSG00000235965
,ENSG00000227075
NEK4P1,ENSG00000225735
,ENSG00000232193
,ENSG00000226771
PPIAP22,ENSG00000198618
SLC6A6P1,ENSG00000226818
CTBP2P9,ENSG00000279177
,ENSG00000234340
CHODL-AS1,ENSG00000231755
RPL37P21,ENSG00000236433
ERICH6B,ENSG00000165837
TUBAP1,ENSG00000237569
,ENSG00000286155
TMPRSS15,ENSG00000154646
LINC00547,ENSG00000275226
RPL13AP25,ENSG00000136149
MARK2P12,ENSG00000229708
,ENSG00000280431
PIBF1,ENSG00000083535
PPP1R27,ENSG00000288186
VN1R7P,ENSG00000275592
ZNF299P,ENSG00000219368
,ENSG00000225906
SNX19P1,ENSG00000228184
,ENSG00000244278
,ENSG00000287801
SLC25A15P4,ENSG00000273872
GPX1P2,ENSG00000215326
,ENSG00000223870
,ENSG00000279895
CXADR,ENSG00000154639
FABP5P1,ENSG00000236972
BORA,ENSG00000136122
IGHV1OR21-1,ENSG00000277282
KLHL1,ENSG00000150361
HSPD1P7,ENSG00000215005
MSANTD2P1,ENSG00000231058
,ENSG00000279186
C1QBPP1,ENSG00000215353
,ENSG00000237444
RPL10P1,ENSG00000217026
LINC00317,ENSG00000238265
,ENSG00000229306
,ENSG00000278181
,ENSG00000226204
,ENSG00000229289
,ENSG00000286222
LINC01689,ENSG00000224832
,ENSG00000279156
,ENSG00000278106
,ENSG00000228708
,ENSG00000231136
,ENSG00000230233
KRT18P2,ENSG00000234439
,ENSG00000226996
LINC01442,ENSG00000227510
,ENSG00000286012
NAP1L4P3,ENSG00000234145
,ENSG00000279511
,ENSG00000231620
HNF4GP1,ENSG00000228611
RPL12P34,ENSG00000229824
HMGN2P39,ENSG00000214281
PLA2G12AP2,ENSG00000225221
URB1,ENSG00000142207
ZDHHC20P4,ENSG00000232380
LINC01300,ENSG00000291463
,ENSG00000291464
GPR20,ENSG00000291465
,ENSG00000291472
ASTILCS,ENSG00000291466
SCEL,ENSG00000136155
PTP4A3,ENSG00000291470
,ENSG00000291467
,ENSG00000291468
HNRNPA1P38,ENSG00000291469
,ENSG00000291471
C8orf90,ENSG00000291474
MROH5,ENSG00000291473
,ENSG00000286032
KRTAP25-1,ENSG00000232263
,ENSG00000286091
RPSAP68,ENSG00000279990
JAM2,ENSG00000154721
,ENSG00000234730
COX4I1P2,ENSG00000228869
EEF1A1P1,ENSG00000223822
,ENSG00000273919
,ENSG00000230972
,ENSG00000278722
,ENSG00000260583
COLEC12,ENSG00000158270
,ENSG00000224018
FGFR1OP2P1,ENSG00000230256
NPM1P22,ENSG00000227969
NIPA2P5,ENSG00000236277
RPL31P53,ENSG00000225352
RPL18AP17,ENSG00000227952
,ENSG00000231986
SPATA2P1,ENSG00000228319
HSPD1P8,ENSG00000215357
RPL8P2,ENSG00000225267
RPL21P111,ENSG00000237109
MTCL1P1,ENSG00000226554
CLDN17,ENSG00000156282
FREM2,ENSG00000150893
BTF3L4P1,ENSG00000232260
,ENSG00000223563
,ENSG00000232512
RPL37P3,ENSG00000215369
THUMPD1P1,ENSG00000215317
,ENSG00000259981
PPIAP1,ENSG00000215351
LLPHP2,ENSG00000235514
KRTAP24-1,ENSG00000188694
,ENSG00000281181
NCSTNP1,ENSG00000219592
LINC01892,ENSG00000265514
,ENSG00000279167
RPS3AP1,ENSG00000233206
SCAF4,ENSG00000156304
,ENSG00000265316
LINC01928,ENSG00000267425
,ENSG00000265188
SLC25A3P3,ENSG00000263505
CTAGE11P,ENSG00000214249
PRR20B,ENSG00000204918
,ENSG00000265257
,ENSG00000279885
HNRNPA1P18,ENSG00000229910
,ENSG00000261627
,ENSG00000266065
TBC1D4,ENSG00000136111
IMPA2,ENSG00000141401
EI24P3,ENSG00000280781
VDAC1P12,ENSG00000227254
,ENSG00000276208
RPS3AP52,ENSG00000230405
CTAGE16P,ENSG00000214335
LINC00333,ENSG00000233349
,ENSG00000281707
PRR20D,ENSG00000227151
ZKSCAN7,ENSG00000281894
,ENSG00000287880
,ENSG00000270400
SPRY2,ENSG00000136158
,ENSG00000266153
COP1P1,ENSG00000266613
PRR20E,ENSG00000234278
RAB31,ENSG00000168461
UFM1,ENSG00000120686
,ENSG00000266102
MTND4P1,ENSG00000228597
,ENSG00000279439
MTCO2P3,ENSG00000230009
OR7E111P,ENSG00000231667
,ENSG00000285742
ZNF415P1,ENSG00000266127
KLF5,ENSG00000102554
,ENSG00000265477
COX6CP3,ENSG00000266251
,ENSG00000265413
,ENSG00000273284
,ENSG00000266955
EIF4A1P1,ENSG00000233300
YES1,ENSG00000176105
LINC00307,ENSG00000227342
NCAM2,ENSG00000154654
TNK1,ENSG00000283781
,ENSG00000271776
RPL31P54,ENSG00000229865
CBY2,ENSG00000174015
ZKSCAN7-AS1,ENSG00000281456
UBE2D3P4,ENSG00000224188
WASF3-AS1,ENSG00000237001
ZNF660,ENSG00000280661
RPS4XP18,ENSG00000239490
,ENSG00000267651
,ENSG00000237527
PPIAP57,ENSG00000266809
,ENSG00000264587
RNGTTP1,ENSG00000237731
LINC00377,ENSG00000229246
,ENSG00000281383
OR4K12P,ENSG00000218549
BCAS2P3,ENSG00000226670
MPRIPP1,ENSG00000280795
,ENSG00000279690
BOD1P2,ENSG00000215368
RABEPKP1,ENSG00000225801
,ENSG00000264434
,ENSG00000235564
UBAC2,ENSG00000134882
,ENSG00000266805
RPSAP64,ENSG00000227721
TPT1P1,ENSG00000234107
,ENSG00000266237
ZNF197,ENSG00000281709
LINC01423,ENSG00000231231
,ENSG00000286627
PLSCR3,ENSG00000284009
,ENSG00000278052
LINC01543,ENSG00000263862
,ENSG00000227330
,ENSG00000264596
CLDN8,ENSG00000156284
,ENSG00000277534
,ENSG00000287834
,ENSG00000287109
,ENSG00000266891
,ENSG00000227090
,ENSG00000273348
LINC02943,ENSG00000237609
,ENSG00000287803
,ENSG00000279534
,ENSG00000279648
HUNK-AS1,ENSG00000237138
NDUFV2,ENSG00000178127
,ENSG00000279967
HUNK,ENSG00000142149
RFC3,ENSG00000133119
EIF3FP1,ENSG00000275945
ZNF197-AS1,ENSG00000280907
C21orf91,ENSG00000154642
ZNF35,ENSG00000281306
MPPE1,ENSG00000154889
LINC00308,ENSG00000184856
ANKRD26P2,ENSG00000235550
,ENSG00000281102
POU4F1,ENSG00000152192
SNX18P12,ENSG00000279718
SOCS5P3,ENSG00000280872
,ENSG00000287247
MORC3,ENSG00000159256
ZNF502,ENSG00000281448
PSMD10P3,ENSG00000232041
TMEM256-PLSCR3,ENSG00000284483
SPATA13,ENSG00000182957
TMEM256,ENSG00000283771
NLGN2,ENSG00000283859
ZNF501,ENSG00000281661
KIAA1143,ENSG00000281665
,ENSG00000283843
SPEM1,ENSG00000284598
SPEM2,ENSG00000283714
KIF15,ENSG00000280610
SPEM3,ENSG00000284090
,ENSG00000286184
TMEM102,ENSG00000284228
,ENSG00000283895
FGF11,ENSG00000283903
PAXBP1,ENSG00000159086
,ENSG00000284222
,ENSG00000284115
CHRNB1,ENSG00000283946
,ENSG00000266505
,ENSG00000235625
NHLRC3,ENSG00000188811
OLFM4,ENSG00000102837
ARF4P3,ENSG00000214051
CCT5P2,ENSG00000230584
PRR20A,ENSG00000204919
ZBTB4,ENSG00000283868
LINC01078,ENSG00000223880
SLC35G6,ENSG00000284515
IPO5,ENSG00000065150
POLR2A,ENSG00000284832
CELF4,ENSG00000101489
NIPA2P3,ENSG00000271486
EPCIP,ENSG00000205929
,ENSG00000279784
RPL23AP12,ENSG00000228861
,ENSG00000286149
MIR564,ENSG00000284275
,ENSG00000230379
TMEM42,ENSG00000280516
TGM4,ENSG00000281886
ITSN1,ENSG00000205726
,ENSG00000280701
ZNF852,ENSG00000281626
RNU6-1004P,ENSG00000285481
ORAI1,ENSG00000293604
SNRPFP3,ENSG00000225501
DIAPH3,ENSG00000139734
AKAIN1,ENSG00000231824
SLC14A2,ENSG00000132874
,ENSG00000279543
RALBP1,ENSG00000017797
,ENSG00000285111
,ENSG00000263970
BRD7P1,ENSG00000284831
,ENSG00000285274
RN7SKP205,ENSG00000284911
,ENSG00000284904
SS18,ENSG00000141380
,ENSG00000285965
LINC00596,ENSG00000285289
DHRS4-AS1,ENSG00000285282
,ENSG00000291475
RPSAP28,ENSG00000291476
ALMS1-IT1,ENSG00000291477
,ENSG00000291478
NAT8,ENSG00000291479
TPRKB,ENSG00000291480
RPL30P4,ENSG00000291497
CNOT10-AS1,ENSG00000291498
SUGT1P2,ENSG00000291499
RPL23AP43,ENSG00000291500
TRIM71,ENSG00000291501
,ENSG00000291481
,ENSG00000291482
DHRS4L1,ENSG00000286673
DUSP11,ENSG00000291483
DHRS4L1,ENSG00000290630
CNOT10,ENSG00000291502
DHRS4L1,ENSG00000285036
CARMIL3,ENSG00000284765
C2orf78,ENSG00000291484
NAT8B,ENSG00000291485
ALMS1P1,ENSG00000291486
ALMS1P1,ENSG00000291487
SRSF1P1,ENSG00000224640
RPS26P47,ENSG00000234354
PCDH17,ENSG00000118946
SP3P,ENSG00000225530
RPL21P110,ENSG00000226617
LINC00440,ENSG00000234660
RPS12P24,ENSG00000230283
HIGD1AP2,ENSG00000237148
HNRNPA1P31,ENSG00000227862
,ENSG00000285834
,ENSG00000283371
SERTM1,ENSG00000180440
,ENSG00000278580
ELOCP23,ENSG00000224686
MTND5P3,ENSG00000232447
,ENSG00000287270
SLC7A1,ENSG00000139514
CPNE6,ENSG00000285221
SLC15A1,ENSG00000088386
,ENSG00000277907
KPNA7,ENSG00000284068
,ENSG00000269365
,ENSG00000265069
,ENSG00000266965
TPMTP1,ENSG00000267156
RPS8P3,ENSG00000215457
,ENSG00000278983
NPM1P1,ENSG00000267652
,ENSG00000279479
ANKRD12,ENSG00000101745
,ENSG00000276672
VENTXP2,ENSG00000215037
ATP6V1G1P7,ENSG00000230474
FOXO1,ENSG00000150907
ARF4P4,ENSG00000231222
COG3,ENSG00000136152
NRL,ENSG00000285493
,ENSG00000284750
,ENSG00000285415
RPL21P63,ENSG00000285209
ARK2N,ENSG00000152242
GCNT2P1,ENSG00000284885
,ENSG00000285893
C6orf52,ENSG00000285312
PCK2,ENSG00000285241
ZBTB7C-AS1,ENSG00000286583
Y_RNA,ENSG00000284941
PAK1IP1,ENSG00000285226
SKA1,ENSG00000154839
LINC01309,ENSG00000234551
SRGNP1,ENSG00000271386
GAPDHP34,ENSG00000235306
LRCH1,ENSG00000136141
TMEM14C,ENSG00000284936
,ENSG00000274849
,ENSG00000264911
,ENSG00000267713
,ENSG00000285595
,ENSG00000263396
,ENSG00000267311
MTCO2P2,ENSG00000267541
GCNT2,ENSG00000285222
SINHCAFP1,ENSG00000263829
RPS24P18,ENSG00000243925
MAP1LC3P,ENSG00000267647
RPRD1A,ENSG00000141425
,ENSG00000284679
SCEL-AS1,ENSG00000224347
COX5BP6,ENSG00000237082
NXT1P1,ENSG00000214823
FTLP8,ENSG00000232217
CDADC1,ENSG00000102543
RIT2,ENSG00000152214
ZDHHC4P1,ENSG00000238025
DDX6P2,ENSG00000277914
DIS3,ENSG00000083520
CTAGE1,ENSG00000212710
POLR3GP2,ENSG00000266984
,ENSG00000267187
,ENSG00000273141
HRH4,ENSG00000134489
DCAF11,ENSG00000284796
,ENSG00000279366
L3MBTL4-AS1,ENSG00000264707
,ENSG00000225253
MAPK4,ENSG00000141639
,ENSG00000265712
,ENSG00000266541
ATP7BP1,ENSG00000270855
ARK2C,ENSG00000141622
LINC02783,ENSG00000281226
,ENSG00000283081
PADI1,ENSG00000281459
,ENSG00000279629
RPSAP57,ENSG00000267524
,ENSG00000263797
,ENSG00000286777
ZBTB7C-AS2,ENSG00000280197
ST8SIA3,ENSG00000177511
LINC00351,ENSG00000226317
RNF152,ENSG00000176641
,ENSG00000287456
LINC00383,ENSG00000235221
,ENSG00000274718
LINC00353,ENSG00000236176
PEX12P1,ENSG00000215418
PRR20C,ENSG00000229665
CCDC68,ENSG00000166510
PADI3,ENSG00000280549
,ENSG00000285684
TCEAL4P1,ENSG00000223543
GAPDHP69,ENSG00000223460
NUS1P4,ENSG00000217686
SLITRK6,ENSG00000184564
,ENSG00000287734
RPL27AP8,ENSG00000229423
,ENSG00000224356
,ENSG00000228573
CYCSP35,ENSG00000233549
NUS1P3,ENSG00000234627
,ENSG00000287330
ZMYM5,ENSG00000132950
,ENSG00000267146
RPLP0P11,ENSG00000239780
MIR3972,ENSG00000281810
PADI4,ENSG00000280908
SMAD2,ENSG00000175387
NALF1-IT1,ENSG00000227248
SOX1,ENSG00000182968
CALM2P4,ENSG00000233662
,ENSG00000270680
,ENSG00000279081
MYO16,ENSG00000041515
PADI6,ENSG00000280949
DPPA2P2,ENSG00000281316
RCC2-AS1,ENSG00000281391
RPS6KA1,ENSG00000281877
RCC2,ENSG00000281540
,ENSG00000223576
RPL7AP61,ENSG00000233291
DPPA3P3,ENSG00000270415
AKR1B1P4,ENSG00000237876
IRS2,ENSG00000185950
SPACA7,ENSG00000153498
RAB27B,ENSG00000041353
GYG1P2,ENSG00000237099
RIOK3P1,ENSG00000225944
STOML3,ENSG00000133115
,ENSG00000279707
,ENSG00000273335
LINC01043,ENSG00000260343
TXNL1,ENSG00000091164
ANKRD10,ENSG00000088448
,ENSG00000284818
FITM1,ENSG00000285321
,ENSG00000285789
LINC01044,ENSG00000223626
,ENSG00000270725
SSR1P2,ENSG00000226665
PSME1,ENSG00000284916
RPL7L1P1,ENSG00000234227
NALF1,ENSG00000204442
RPL7P45,ENSG00000225823
,ENSG00000286780
MRPS5P4,ENSG00000266915
PCCA,ENSG00000175198
,ENSG00000276174
CTIF,ENSG00000134030
MIR1976,ENSG00000280948
RN7SL679P,ENSG00000281092
Y_RNA,ENSG00000280876
RNU7-29P,ENSG00000281679
,ENSG00000280806
,ENSG00000280926
,ENSG00000281805
,ENSG00000278891
ARIH2P1,ENSG00000266296
GAREM1,ENSG00000141441
HMGN1P31,ENSG00000267513
,ENSG00000271238
RPL7AP66,ENSG00000175886
,ENSG00000264695
RPIAP1,ENSG00000267597
,ENSG00000267401
ZBTB7C,ENSG00000184828
TUBGCP3,ENSG00000126216
EMC9,ENSG00000285377
,ENSG00000285500
,ENSG00000285429
TRIM51FP,ENSG00000285143
GRM5P1,ENSG00000285164
GRM5P1,ENSG00000293525
,ENSG00000285298
PSME2,ENSG00000284889
BOD1L2,ENSG00000228075
FBXO15,ENSG00000141665
,ENSG00000286284
,ENSG00000271437
GRK1,ENSG00000185974
,ENSG00000274930
WDR7-OT1,ENSG00000267225
,ENSG00000267462
,ENSG00000276092
,ENSG00000285681
,ENSG00000276740
OBI1,ENSG00000152193
,ENSG00000265094
,ENSG00000267400
,ENSG00000275448
,ENSG00000260385
TRIM60P13,ENSG00000227247
,ENSG00000285643
AZU1P1,ENSG00000270444
CDH7,ENSG00000081138
BNIP3P7,ENSG00000270496
UBL3,ENSG00000122042
CTBP2P1,ENSG00000281211
MOB1AP1,ENSG00000228241
LINC01040,ENSG00000226037
TIMM8BP1,ENSG00000236258
,ENSG00000232252
MLNR,ENSG00000102539
,ENSG00000286267
,ENSG00000286178
,ENSG00000286252
FLT3,ENSG00000122025
ATP5PO,ENSG00000241837
TPGS2,ENSG00000134779
,ENSG00000280169
FAM216B,ENSG00000179813
GRPEL2P1,ENSG00000233211
,ENSG00000232886
,ENSG00000280455
LINC01700,ENSG00000232837
,ENSG00000279231
FDX1P2,ENSG00000227054
CHODL,ENSG00000154645
KMT5AP1,ENSG00000279730
U6,ENSG00000276183
MIR4499,ENSG00000263978
MIR2276,ENSG00000252695
Metazoa_SRP,ENSG00000278172
,ENSG00000199196
RNU5A-4P,ENSG00000252397
RNA5SP26,ENSG00000199276
RNU6-56P,ENSG00000252795
RN7SKP1,ENSG00000202395
SNORD116,ENSG00000212553
RNY3P9,ENSG00000207458
RN7SKP2,ENSG00000252812
RNA5SP27,ENSG00000200709
RN7SL700P,ENSG00000244521
RNU6-60P,ENSG00000201662
RNY3P2,ENSG00000199788
Metazoa_SRP,ENSG00000274357
RN7SL618P,ENSG00000241613
MIR5007,ENSG00000264387
RN7SKP6,ENSG00000201665
,ENSG00000275071
RNA5SP30,ENSG00000202422
RNY4P29,ENSG00000222733
MIR3169,ENSG00000266663
RNU7-88P,ENSG00000239003
RNY3P5,ENSG00000206854
RN7SL375P,ENSG00000265745
,ENSG00000212377
RN7SL761P,ENSG00000243671
RNU6-80P,ENSG00000206922
,ENSG00000278113
,ENSG00000199282
,ENSG00000251715
RNY1P8,ENSG00000206697
RNU4-10P,ENSG00000201253
RNU6-66P,ENSG00000200267
RNU6-79P,ENSG00000199381
RNY3P10,ENSG00000207495
RN7SL571P,ENSG00000243274
RNA5SP33,ENSG00000252496
RNU6-61P,ENSG00000202398
,ENSG00000283163
RNU6-54P,ENSG00000202433
RNY3P7,ENSG00000206800
RNU6-77P,ENSG00000222486
RNY3P3,ENSG00000200686
RNU6-38P,ENSG00000206812
RNU6-67P,ENSG00000222791
,ENSG00000200733
RN7SL60P,ENSG00000243366
,ENSG00000252550
SNORD31B,ENSG00000201847
MIR1267,ENSG00000221650
RNA5SP38,ENSG00000222682
,ENSG00000200072
NME1P1,ENSG00000237175
MTND3P1,ENSG00000226118
,ENSG00000287357
FTH1P7,ENSG00000232187
DDX39AP1,ENSG00000225777
SNORD36,ENSG00000253094
IPMKP1,ENSG00000226507
RFESDP1,ENSG00000231650
BASP1P1,ENSG00000230535
,ENSG00000226012
,ENSG00000283075
HMGA1P6,ENSG00000233440
,ENSG00000228235
RNY3P4,ENSG00000207157
RNU6-58P,ENSG00000252952
TATDN2P3,ENSG00000235205
